entity_id;name;description;category;url
37063;"BEATS STUDIO 3 CUFFIE WIRELESS - DEFIANT BLACK-RED";"Tipo di Cuffia: A padiglione chiuso<br>Microfono incorporato : Sì<br>Ancoraggio dei padiglioni alle orecchie: 4<br>Controllo volume: Sì<br>Dispositivo antirumore: Sì<br>Tipo di collegamento: Bluetooth<br>Accessori in dotazione: Cuffie Beats Studio3 Wireless Custodia Cavo RemoteTalk da 3.5 mm Cavo di ricarica USB universale (da USB-A a USB Micro-B) Guida rapida  Tagliando garanzia<br>Altre caratteristiche: Fattore forma: over-ear Connessioni: Bluetooth. Wireless Batterie: batteria ricaricabile agli ioni di litio Altezza: 18.4 cm Peso: 260 g Bluetooth Tecnologia Adaptive Noise Canceling (ANC) Funzione ANC on/off Controlli integrati per chiamate e musica Cont<br>Altezza (cm): 18.4<br>Larghezza (cm): 27.3<br>Profondità (cm): 13<br>Peso (Kg): 1.52";"TV E AUDIO/AUDIO PORTATILE/CUFFIE BLUETOOTH";https://www.andronico.it/it_IT/2210000666.html
37064;"BEATS STUDIO 3 CUFFIE WIRELESS - GRIGIO ARDESIA";"Tipo di Cuffia: A padiglione chiuso<br>Microfono incorporato : Sì<br>Ancoraggio dei padiglioni alle orecchie: 4<br>Controllo volume: Sì<br>Dispositivo antirumore: Sì<br>Tipo di collegamento: Bluetooth<br>Accessori in dotazione: Cuffie Beats Studio3 Wireless Custodia Cavo RemoteTalk da 3.5 mm Cavo di ricarica USB universale (da USB-A a USB Micro-B) Guida rapida  Tagliando garanzia<br>Altre caratteristiche: Fattore forma: over-ear Connessioni: Bluetooth. Wireless Batterie: batteria ricaricabile agli ioni di litio Altezza: 18.4 cm Peso: 260 g Bluetooth Tecnologia Adaptive Noise Canceling (ANC) Funzione ANC on/off Controlli integrati per chiamate e musica Cont<br>Altezza (cm): 18.4<br>Larghezza (cm): 27.3<br>Profondità (cm): 13<br>Peso (Kg): 1.52";"TV E AUDIO/AUDIO PORTATILE/CUFFIE BLUETOOTH";https://www.andronico.it/it_IT/2210000667.html
37065;"BEATS SOLO 3 CUFFIE WIRELESS - ROSSO";"Tipo di Cuffia: A padiglione chiuso<br>Microfono incorporato : Sì<br>Controllo volume: Sì<br>Dispositivo antirumore: Sì<br>Tipo di collegamento: Bluetooth<br>Accessori in dotazione: Cuffie Beats Solo3 Wireless Custodia Cavo di ricarica USB universale (da USB-A a USB Micro-B) Guida rapida Scheda di garanzia<br>Altre caratteristiche: Si collegano al dispositivo via Bluetooth Classe 1 Il leggendario suono Beats in un design altrettanto unico Fino a 40 ore di autonomia Se la batteria è al limite. con Fast Fuel bastano 5 minuti di ricarica per avere ancora 3 ore di ascolto ininterrotto R<br>Altezza (cm): 14.8<br>Larghezza (cm): 21<br>Profondità (cm): 11.5<br>Peso (Kg): 0.85";"TV E AUDIO/AUDIO PORTATILE/CUFFIE BLUETOOTH";https://www.andronico.it/it_IT/2210000668.html
37066;"Sistema Stirante Ricarica Continua ONDA P1";"Potenza del ferro in Watt: 2400<br>Capacità serbatoio (lt): 2.5<br>Sistema anticalcare: Sì<br>Avvolgicavo: Sì<br>Cursore termostato regolabile: Sì<br>Funzione anti sgocciolamento: Sì<br>Vapore verticale: Sì<br>Spegnimento automatico: Sì<br>Spia controllo termostato: Sì<br>Pronto vapore: Sì<br>Vapore continuo: Sì<br>Super vapore: Sì<br>Vapore variabile: Sì<br>Tipologia ferro: Domestico<br>Stiratura a secco: Sì";"PICCOLI ELETTRODOMESTICI/STIRO E CUCITO/FERRI DA STIRO A VAPORE";https://www.andronico.it/it_IT/2210000730.html
37067;"IMETEC - 9027";"Tipo di stiratura: A vapore<br>Potenza in Watt: 2400<br>Tipo di funzione vapore: Con vapore normale e spray<br>Sistema anticalcare: Sì<br>Serbatoio trasparente: Sì<br>Lunghezza del cavo (m): 1.9<br>Funzionamento a secco: Sì<br>Spia controllo temperatura piastra: Sì<br>Vapore continuo: Sì<br>Vapore verticale: Sì<br>Vapore ad alta pressione: Sì<br>Funzione anti sgocciolamento: Sì<br>Autopulente: Sì<br>Materiale della piastra: Aluminium soleplate<br>Supervapore (g/min): 200";"PICCOLI ELETTRODOMESTICI/STIRO E CUCITO/FERRI DA STIRO A VAPORE";https://www.andronico.it/it_IT/2210000740.html
37068;"ROWENTA - RO7260";"Potenza massima in Watt: 550<br>Rumorosità (Db): 67<br>Tecnologia ciclonica: Sì<br>Tipo di raccoglitore di polvere: Senza sacco<br>Spazzola parquet: Sì<br>Potenza variabile: Si<br>Tipo di regolazione: Meccanica<br>Capacità del vano raccoglipolvere in (l): 2.5<br>Livelli di filtraggio: 3<br>Tubo telescopico: Sì<br>Raggio d'azione (mt): 8.8<br>Indicatore raccoglitore pieno: Sì<br>Impugnatura ergonomica : Sì<br>Materiale tubo: metallo<br>Altre funzioni: modalità di pulizia profonda e prolungata";"PICCOLI ELETTRODOMESTICI/PULIZIA/SCOPE A TRAINO";https://www.andronico.it/it_IT/2210000801.html
37069;"MELICONI - AD PROFESSIONAL R1 USB";"Peso (Kg): 0.36<br>Descrizione prodotto: Antenna TV da interni a guadagno fisso. Già pronta per il DVBT2 e il 5G.  Orientabile. Alimentazione via USB. Portata 20 Km.<br>Antenna TV amplificata per interni<br>Anni di garanzia del costruttore: 2";"TV E AUDIO/ACCESSORI TV/ACCESSORI VIDEO";https://www.andronico.it/it_IT/2210000900.html
37070;"BEATS SOLO 3 CUFFIE WIRELESS - ARGENTO SATINATO";"Tipo di Cuffia: A padiglione chiuso<br>Microfono incorporato : Sì<br>Ancoraggio dei padiglioni alle orecchie: 4<br>Controllo volume: Sì<br>Dispositivo antirumore: Sì<br>Tipo di collegamento: Bluetooth<br>Accessori in dotazione: Cuffie Beats Solo3 Wireless Custodia Cavo di ricarica USB universale (da USB-A a USB Micro-B) Guida rapida Scheda di garanzia<br>Altre caratteristiche: Si collegano al dispositivo via Bluetooth Classe 1 Il leggendario suono Beats in un design altrettanto unico Fino a 40 ore di autonomia Se la batteria è al limite. con Fast Fuel bastano 5 minuti di ricarica per avere ancora 3 ore di ascolto ininterrotto R<br>Altezza (cm): 18.4<br>Larghezza (cm): 27.3<br>Profondità (cm): 13<br>Peso (Kg): 1.52";"TV E AUDIO/AUDIO PORTATILE/CUFFIE BLUETOOTH";https://www.andronico.it/it_IT/2210001021.html
37071;"BEATS SOLO 3 CUFFIE WIRELESS - BEATS COLLECTION CL";"Tipo di Cuffia: A padiglione chiuso<br>Microfono incorporato : Sì<br>Ancoraggio dei padiglioni alle orecchie: 4<br>Controllo volume: Sì<br>Dispositivo antirumore: Sì<br>Tipo di collegamento: Bluetooth<br>Accessori in dotazione: Cuffie Beats Solo3 Wireless Custodia Cavo di ricarica USB universale (da USB-A a USB Micro-B) Guida rapida Scheda di garanzia<br>Altre caratteristiche: Si collegano al dispositivo via Bluetooth Classe 1 Il leggendario suono Beats in un design altrettanto unico Fino a 40 ore di autonomia Se la batteria è al limite. con Fast Fuel bastano 5 minuti di ricarica per avere ancora 3 ore di ascolto ininterrotto R<br>Altezza (cm): 18.4<br>Larghezza (cm): 27.3<br>Profondità (cm): 13<br>Peso (Kg): 1.52";"TV E AUDIO/AUDIO PORTATILE/CUFFIE BLUETOOTH";https://www.andronico.it/it_IT/2210001024.html
37072;"BEATS X - AURICOLARI WIRELESS NERO";"Tipo di Cuffia: In-Ear<br>Microfono incorporato : Sì<br>Ancoraggio dei padiglioni alle orecchie: 4<br>Cuffie sportive: Sì<br>Controllo volume: Sì<br>Dispositivo antirumore: Sì<br>Tipo di collegamento: Bluetooth<br>Altezza (cm): 15.1<br>Larghezza (cm): 12.8<br>Profondità (cm): 8<br>Peso (Kg): 0.34";"TV E AUDIO/AUDIO PORTATILE/AURICOLARI TV";https://www.andronico.it/it_IT/2210001025.html
37073;"BEATS X - DECADE COLLECTION - AURICOLARI WIRELESS";"Tipo di Cuffia: In-Ear<br>Microfono incorporato : Sì<br>Ancoraggio dei padiglioni alle orecchie: 4<br>Cuffie sportive: Sì<br>Controllo volume: Sì<br>Dispositivo antirumore: Sì<br>Tipo di collegamento: Bluetooth<br>Altezza (cm): 15.1<br>Larghezza (cm): 12.8<br>Profondità (cm): 8<br>Peso (Kg): 0.34";"TV E AUDIO/AUDIO PORTATILE/AURICOLARI TV";https://www.andronico.it/it_IT/2210001027.html
37074;"MOULINEX - CE851A";"Peso (Kg): 6.4";"PICCOLI ELETTRODOMESTICI/COTTURA CIBI/ACCESSORI CUCINA";https://www.andronico.it/it_IT/2210001464.html
37075;"MOULINEX - FP8218";"Potenza in Watt: 1000<br>Capacità massima recipiente (lt): 3<br>Tritatutto: Sì<br>Impastatrice: Sì<br>Grattugia: Sì<br>Spremiagrumi: Sì<br>Altre funzioni: disco per emulsionare triturazione fine e grossolana<br>Materiale recipiente: plastica<br>Regolatore velocità: Meccanico<br>Selettore velocità: Manuale<br>Peso (Kg): 5.86<br>Funzione frullatore: Sì<br>Blocco sicurezza frullatore: Sì<br>Materiale frullatore: plastica<br>Spatola: Sì";"PICCOLI ELETTRODOMESTICI/PREPARAZIONE CIBI/ROBOT DA CUCINA";https://www.andronico.it/it_IT/2210001465.html
37076;"LULARLINE - ALIMENTATORE USB-C 20W ACHIPHUSB2PD20WW";"Peso (Kg): 0.1";"TELEFONIA/ACCESSORI TELEFONIA/ALIMENTATORI";https://www.andronico.it/it_IT/2210001470.html
37077;"TRUST - GXT708R RESTO CHAIR RED";"Peso (Kg): 20.5<br>Altezza (cm): 134<br>Larghezza (cm): 74<br>Profondità (cm): 66<br>Anni di garanzia del costruttore: 2";"INFORMATICA/ACCESSORI PC/ACCESSORI PC GAMING";https://www.andronico.it/it_IT/2210001495.html
37078;"ELECTROLUX - Frigorifero da incasso ENT6TE18S";"Nuova Classe efficienza energetica: E<br>Sistema di raffreddamento : No frost<br>Pressione sonora Db: 36<br>Porte reversibili: Sì<br>Classe emissione rumore: C<br>Altezza (cm): 177.2<br>Larghezza (cm): 54<br>Profondità (cm): 54.9<br>Cerniera/e: Destra<br>Peso (Kg): 58<br>Consumo annuo di energia (kWh): 214<br>Tipologia di frigorifero: Combinati<br>Sistema raffreddamento congelatore: No frost<br>Sbrinamento automatico congelatore: Sì<br>Collocazione vano congelatore: In basso";"GRANDI ELETTRODOMESTICI/INCASSO";https://www.andronico.it/it_IT/2210001511.html
37079;"PHILIPS - HX6807/24";"Tipologia prodotto: Spazzolini elettrici<br>Tecnologia della pulizia denti: Sonica<br>Altre funzioni: Tecnologia BrushSync Programma Easy-Start<br>Anni di garanzia del costruttore: 2<br>Peso (Kg): 0.27";"PICCOLI ELETTRODOMESTICI/STILE E CURA PERSONALE/SPAZZOLINI ELETTRICI";https://www.andronico.it/it_IT/2210001605.html
37080;"TRUST - GXT708W RESTO CHAIR WHITE";"Peso (Kg): 20.5<br>Altezza (cm): 134<br>Larghezza (cm): 74<br>Profondità (cm): 66<br>Anni di garanzia del costruttore: 2";"INFORMATICA/ACCESSORI PC/ACCESSORI PC GAMING";https://www.andronico.it/it_IT/2210001667.html
37081;"TRUST - GXT708B RESTO CHAIR BLUE";"Peso (Kg): 20.5<br>Altezza (cm): 134<br>Larghezza (cm): 74<br>Profondità (cm): 66<br>Anni di garanzia del costruttore: 2";"INFORMATICA/ACCESSORI PC/ACCESSORI PC GAMING";https://www.andronico.it/it_IT/2210001668.html
37082;"ROWENTA - BS1400";"Tipologia prodotto: Pesabebè digitale<br>Display LCD: Sì<br>Portata massima in Kg: 150<br>Materiale: vetro temperato<br>Graduazione (g): 100<br>Tipo di batterie: CR2032<br>Peso (Kg): 1.53";"PICCOLI ELETTRODOMESTICI/STILE E CURA PERSONALE/BILANCE PESAPERSONE";https://www.andronico.it/it_IT/2210001758.html
37083;"ROWENTA - BS1501";"Tipologia prodotto: Pesabebè digitale<br>Display LCD: Sì<br>Portata massima in Kg: 160<br>Materiale: vetro temperato<br>Graduazione (g): 100<br>Tipo di batterie: 2 batterie AAA incluse<br>Altre descrizioni strutturali: -Ampio display retroilluminato -Piatto extra large (31 x 31 cm) -Design sottile 22 mm -Possibilità scelta tra il sistema metrico (kg) e imperiale (stone. libbre) -Spegnimento automatico dopo qualche secondo di inutilizzo<br>Peso (Kg): 1.9";"PICCOLI ELETTRODOMESTICI/STILE E CURA PERSONALE/BILANCE PESAPERSONE";https://www.andronico.it/it_IT/2210001762.html
37084;"TRUST - GXT1126 AURA LAPTOP COOLING STAND";"Peso (Kg): 1<br>Altezza (cm): 2.6<br>Larghezza (cm): 42.1<br>Profondità (cm): 31.2<br>Caratteristiche prodotto: Base di raffreddamento illuminata multicolore per mantenere fresco il laptop durante le sessioni gaming più intense<br>Descrizione prodotto: Base di raffreddamento illuminata multicolore per laptopBase di raffreddamento con grande ventola da 200 mm per raffrescare il laptop Regola la velocità della ventola per selezionare la modalità silenziosa o performante L’illuminazione multicolore complet<br>Anni di garanzia del costruttore: 2";"INFORMATICA/ACCESSORI PC/ACCESSORI VARI";https://www.andronico.it/it_IT/2210001769.html
37085;"ROWENTA - TN9140";"Tipo di alimentazione: Ricaricabile<br>Accessori inclusi: -2 lame specifiche per capelli e barba con 26 lunghezze di taglio da 0.5 mm a 18 mm e un'impostazione di precisione di 0.5 mm -6 pettini fissi (3 mm - 6 mm - 9 mm - 12 mm - 15 mm - 18 mm) -2 pettini regolabili da 3 a 12 mm<br>Autonomia (min): 120<br>Tipo di apparecchio: Regola barba e capelli<br>Altre funzioni: -Regolabarba multifunzione versatile per modellare la barba. tagliare i capelli e regolare i peli del corpo -motore ad alta velocità (6500 giri/min) -Rasoio corpo -Funzione barba di 3 giorni -Regolazione lunghezza di taglio barba da 3 a 7 mm -Taglia peli <br>Numero di pettini: 6<br>Materiale lama: Titanio<br>Tempo di ricarica (h): 1.3<br>Custodia: Sì<br>Tipo di batterie: -litio<br>Wet & Dry: Sì<br>Struttura: -base di ricarica<br>Peso (Kg): 0.35";"PICCOLI ELETTRODOMESTICI/STILE E CURA PERSONALE/REGOLABARBA";https://www.andronico.it/it_IT/2210001810.html
37086;"CELLULARLINE - Caricabatterie da auto USB-C 20W";"Peso (Kg): 0.1";"TELEFONIA/ACCESSORI TELEFONIA/ALIMENTATORI";https://www.andronico.it/it_IT/2210001813.html
37087;"SMEG - FAB38RCR5";"Nuova Classe efficienza energetica: E<br>Sistema di raffreddamento : No frost<br>Raffreddamento: No Frost Totale - Due circuiti di raffreddamento<br>Pressione sonora Db: 41<br>Classe emissione rumore: C<br>Altezza (cm): 205<br>Larghezza (cm): 70.6<br>Profondità (cm): 80.3<br>Zona 0 gradi: Sì<br>Allarme porta: Sì<br>Cerniera/e: Destra<br>Numero cassetti verdura: 1<br>Peso (Kg): 112.2<br>Classe climatica: SN-N-ST-T<br>Classe energetica: A++";"GRANDI ELETTRODOMESTICI/FRIGORIFERI/FRIGORIFERI COMBINATI";https://www.andronico.it/it_IT/2210001885.html
37088;"SAMSUNG - Piano cottura a induzione NZ64T3707AK";"Larghezza (cm): 59<br>Altezza (cm): 5<br>Profondità (cm): 52<br>Materiale del piano: Vetroceramica<br>Altre funzioni: POTENZA<br>140mm (1.25/1.5 kW) x 2<br>220mm (2.35/2.6 kW) x 2<br><br>Indicatore Calore Residuo •<br>Rilevamento Automatico Padelle •<br>Autospegnimento di Sicurezza •<br>Sicurezza Bambini •<br>Limitatore Temperatura •<br><br>Sound On / Off •<br>Livelli di Potenza 9 + Booster<br>Timer 99min<br><br>Posizione manopole: Frontali<br>Tipologia di piano: Induzione<br>Numero totale di fuochi: 4<br>Tipo di vetroceramica: Piano vetroceramica ad induzio<br>Peso (Kg): 10.6<br>Numero di piastre ad induzione: 4<br>Materiale delle griglie: Senza griglie<br>Tipo di accensione: Manuale<br>Anni di garanzia del costruttore: 2<br>Altre descrizioni strutturali: Cavo Elettrico (Tipologia) 5 Wire<br>Superficie Bisellatura Frontale<br>Display Controllo Move Touch<br><br>Colore LED Rosso";"GRANDI ELETTRODOMESTICI/INCASSO/PIANI COTTURA A INDUZIONE";https://www.andronico.it/it_IT/2210001945.html
37089;"KRUPS - XN910N";"Capacità serbatoio acqua (lt): 1.1<br>Sistema a capsule: Sì<br>Tipo capsule: Nespresso<br>Espulsione automatica capsula: Sì<br>Vaschetta raccogligocce: Sì<br>Altre descrizioni strutturali: -5 diverse bevande: Alto (414 ml). Coffee (230ml). Gran Lungo (150ml). Double Espresso (80 ml) e Espresso (40 ml) -3 diverse dimensioni della capsula -Nuova tecnologia CENTRIFUSION™ per un'estrazione delicata e integrale di Alto. Coffee. Gran Lungo e Espr<br>Peso (Kg): 4.289";"PICCOLI ELETTRODOMESTICI/CAFFE'/MACCHINE DA CAFFE' ESPRESSO";https://www.andronico.it/it_IT/2210001968.html
37090;"MONITOR FLAT 27'' T35F LF27T350FHRXEN";"Dimensioni schermo (pollici): 27<br>HD: HD Full<br>Tempo di risposta (ms): 5<br>Tipo di display: LED<br>Luminosità LCD (cd/m2): 250<br>Formato dello schermo: 16:09<br>Contrasto (X:1): 1000<br>Nuova Classe efficienza energetica: E<br>Consumo di energia in modalità standard dynamic range (SDR) : 18<br>Angolo visuale orizzontale (°): 178<br>Presa VGA: Sì<br>Interfaccia HDMI: Sì<br>Numero connessioni HDMI: 1<br>Tipo HDMI: 1.4<br>Risoluzione orizzontale (pixel): 1920";INFORMATICA/MONITOR/MONITOR;https://www.andronico.it/it_IT/2210002007.html
37091;"MONITOR FLAT 24 pollici  T35F LF24T350FHRXEN";"Dimensioni schermo (pollici): 24<br>HD: HD Full<br>Tempo di risposta (ms): 5<br>Tipo di display: LCD <br>Luminosità LCD (cd/m2): 250<br>Formato dello schermo: 16:09<br>Contrasto (X:1): 1000<br>Nuova Classe efficienza energetica: E<br>Consumo di energia in modalità standard dynamic range (SDR) : 16<br>Angolo visuale orizzontale (°): 178<br>Presa VGA: Sì<br>Interfaccia HDMI: Sì<br>Numero connessioni HDMI: 1<br>Tipo HDMI: 1.4<br>Risoluzione orizzontale (pixel): 1920";INFORMATICA/MONITOR/MONITOR;https://www.andronico.it/it_IT/2210002008.html
37092;"ROWENTA - TN1603";"Accessori inclusi: Set di pulizia: Olio + spazzolino<br>Materiale lama: Acciaio<br>Tipo di apparecchio: Regola capelli <br>Peso (Kg): 0.36<br>Tipo di alimentazione: A rete<br>Altre funzioni: Intervallo di regolazione lunghezza di taglio capelli da 1 a 12 mm 15 Posizioni lunghezza taglio capelli Facilità di pulizia della testina";"PICCOLI ELETTRODOMESTICI/STILE E CURA PERSONALE/TAGLIACAPELLI";https://www.andronico.it/it_IT/2210002053.html
37093;"ROWENTA - TN5221";"Autonomia (min): 120<br>Accessori inclusi: Include 3 pettini: 2 pettini regolabili per capelli: da 3 a 30 mm con impostazione di precisione da 1 mm. Altezza minima di taglio da 0.5 mm (senza pettine) Pettine regolabile per barba da 1 a 15 mm con impostazione di precisione da 0.5 mm. Altezza minima<br>Tempo di ricarica (h): 1.3<br>Custodia: Sì<br>Tipo di apparecchio: Regola barba e capelli<br>Indicatore stato batteria: Led<br>Altezza (cm): 17<br>Larghezza (cm): 4.5<br>Profondità (cm): 3.3<br>Peso (Kg): 0.35<br>Tipo di alimentazione: A rete e Ricaricabile<br>Altre funzioni: 45 impostazioni e lame extra large con rivestimento in titanio per un taglio ultra preciso in una sola passata 45 lunghezze di taglio da 0.5 mm a 30 mm Lame rimovibili e lavabili per una pulizia facile e veloce";"PICCOLI ELETTRODOMESTICI/STILE E CURA PERSONALE/TAGLIACAPELLI";https://www.andronico.it/it_IT/2210002057.html
37094;"LG ELECTRONICS - OLED77G16LAAPI";"Dimensioni schermo (pollici): 77<br>Tipologia dello schermo: OLED<br>Risoluzione : 4K<br>Smart Tv: Si<br>Sinton. DVB-T: DVB-T2 HVEC<br>Altezza (cm): 105<br>Larghezza (cm): 172.1<br>Profondità (cm): 32.3<br>Accessori in dotazione: Kit di montaggio Telecomando portatile<br>Consumo in standby (W): 0.5<br>Consumo di energia in modalità standard dynamic range (SDR) : 171<br>Consumo di energia in modalità high dynamic range (HDR) per : 304<br>Consumo annuo di energia (kWh): 241<br>Consumo (W): 174<br>Altezza senza base (cm): 99.1";"TV E AUDIO/TV/OLED";https://www.andronico.it/it_IT/2210002178.html
37095;"LG ELECTRONICS - OLED88Z19LAAPI";"Dimensioni schermo (pollici): 88<br>Tipologia dello schermo: OLED<br>Risoluzione : 8K<br>Smart Tv: Si<br>Sinton. DVB-T: DVB-T2 HVEC<br>Altezza (cm): 145.6<br>Larghezza (cm): 196.1<br>Profondità (cm): 28.1<br>Accessori in dotazione: Supporto per scrivania Telecomando portatile<br>Consumo in standby (W): 0.5<br>Consumo di energia in modalità standard dynamic range (SDR) : 306<br>Consumo di energia in modalità high dynamic range (HDR) per : 495<br>Consumo annuo di energia (kWh): 444<br>Consumo (W): 320<br>Altezza senza base (cm): 112";"TV E AUDIO/TV/OLED";https://www.andronico.it/it_IT/2210002179.html
37096;"LG ELECTRONICS - OLED65C15LAAPI";"Dimensioni schermo (pollici): 65<br>Tipologia dello schermo: OLED<br>Risoluzione : 4K<br>Smart Tv: Si<br>Sinton. DVB-T: DVB-T2 HVEC<br>Norma VESA: 300 x 200<br>Altezza (cm): 86.2<br>Larghezza (cm): 144.9<br>Profondità (cm): 25.1<br>Accessori in dotazione: Supporto per scrivania Telecomando portatile<br>Consumo in standby (W): 0.5<br>Consumo di energia in modalità standard dynamic range (SDR) : 126<br>Consumo di energia in modalità high dynamic range (HDR) per : 222<br>Consumo annuo di energia (kWh): 180<br>Consumo (W): 130";"TV E AUDIO/TV/OLED";https://www.andronico.it/it_IT/2210002215.html
37097;"PHILIPS - S5587/30";"Tipo rasatura: Testine<br>Tipo di alimentazione: Ricaricabile<br>Rasoi wet & dry: Sì<br>Autonomia (min): 60<br>Indicatore stato batteria: Led<br>Tempo di ricarica (h): 1<br>Ricarica rapida: Sì<br>Lavabile: Sì<br>Peso (Kg): 0.295";"PICCOLI ELETTRODOMESTICI/STILE E CURA PERSONALE/RASOI";https://www.andronico.it/it_IT/2210002384.html
37098;"TRE Custodia per Lenovo Tab M10 2ND GEN";"Tipologia: Cover ebook<br>Compatibilità: Tre Custodia per Lenovo Tab M10 2ND GEN nero<br>Diagonale max ( pollici): 50<br>Specifiche materiale: Scocca posteriore in TPU<br>Altre caratteristiche: Custodia per Lenovo Tab M10 HD 2a gen. con scocca posteriore in TPU. rivestimento in ecopelle ed interno in morbido materiale antigraffio. La copertina frontale si trasforma in un pratico e comodo standup per scrivere. guardare film e foto. Foro per la fo<br>Altre descrizioni strutturali: • Custodia specifica con accesso completo a tutti i comandi              <br>• Copertina frontale trasformabile in supporto per posizioni di visione e scrittura                        <br>• Foro per la fotocamera sul retro                    <br>• Passante elastic<br>Peso (Kg): 0.3";"INFORMATICA/ACCESSORI PC/BORSE E CUSTODIE";https://www.andronico.it/it_IT/2210002679.html
